num_sources,mic_dist,sample_num,angles_true,angles_pred,angles_true_str,angles_pred_str
1,3.0,4,150,142.4720863510864_104.61128773886536,150,"142.47, 104.61"
1,3.0,5,150,142.04400168251362_102.92507360579151,150,"142.04, 102.93"
1,5.0,1,150,137.32445664895016_110.13199205869284,150,"137.32, 110.13"
1,5.0,2,150,136.92010572402745,150,136.92
1,5.0,3,150,137.38247353212802_112.0700567357512,150,"137.38, 112.07"
1,5.0,4,150,137.32445664895016,150,137.32
1,5.0,5,150,113.9060423033045_136.74774479499698,150,"113.91, 136.75"
1,0.5,1,180,160.92998009443698,180,160.93
1,0.5,2,180,159.76136962234295,180,159.76
1,0.5,3,180,180.0,180,180.00
1,0.5,4,180,158.65411166949846,180,158.65
1,0.5,5,180,163.50408867487081,180,163.50
1,1.0,1,180,170.49805564036143,180,170.50
1,1.0,2,180,165.72653071548766,180,165.73
1,1.0,3,180,154.68357477299816,180,154.68
1,1.0,4,180,156.58923622922893,180,156.59
1,1.0,5,180,157.5990928345457,180,157.60
1,3.0,1,180,163.97195586839325_130.1224527433897,180,"163.97, 130.12"
1,3.0,2,180,162.3872453333126,180,162.39
1,3.0,3,180,164.69983676152404,180,164.70
1,3.0,4,180,164.2109473884477_129.86592980416694,180,"164.21, 129.87"
1,3.0,5,180,163.04878137808126_111.0136283222099_130.9846389172776,180,"163.05, 111.01, 130.98"
1,5.0,1,180,172.34236527335574,180,172.34
1,5.0,2,180,168.1626852478128,180,168.16
1,5.0,3,180,168.35584556698456,180,168.36
1,5.0,4,180,164.35604946127322,180,164.36
1,5.0,5,180,166.54673166827592,180,166.55
1,0.5,1,30,180.0_25.812999661133816,30,"180.00, 25.81"
1,0.5,2,30,180.0_20.849264509729423,30,"180.00, 20.85"
1,0.5,3,30,37.77147999366003,30,37.77
1,0.5,4,30,30.012076179793016,30,30.01
1,0.5,5,30,35.802332970565345,30,35.80
1,1.0,1,30,30.012076179793016,30,30.01
1,1.0,2,30,30.012076179793016,30,30.01
1,1.0,3,30,33.02004226396826,30,33.02
1,1.0,4,30,32.29161761935207,30,32.29
1,1.0,5,30,31.921861225325877,30,31.92
1,3.0,1,30,36.90744181407958_74.72908769195243,30,"36.91, 74.73"
1,3.0,2,30,36.35850706075114_134.92360477346529_75.40706680680093,30,"36.36, 134.92, 75.41"
1,3.0,3,30,36.57893100875478_58.394791305738984,30,"36.58, 58.39"
1,3.0,4,30,38.40861985243771_75.47474831319997,30,"38.41, 75.47"
1,3.0,5,30,36.57893100875478,30,36.58
1,5.0,1,30,42.29447412817486_68.5838012050179,30,"42.29, 68.58"
1,5.0,2,30,42.17752758147403_68.2033220906184,30,"42.18, 68.20"
1,5.0,3,30,41.29185064256657,30,41.29
1,5.0,4,30,68.24564712255852_42.236033719448656,30,"68.25, 42.24"
1,5.0,5,30,41.70707780648189,30,41.71
1,0.5,1,60,55.6615707682697,60,55.66
1,0.5,2,60,52.25849798128473,60,52.26
1,0.5,3,60,53.73505363691574,60,53.74
1,0.5,4,60,55.18419914493823,60,55.18
1,0.5,5,60,59.389443174565464,60,59.39
1,1.0,1,60,64.0765450640411,60,64.08
1,1.0,2,60,60.9750785596978,60,60.98
1,1.0,3,60,60.75008152760201,60,60.75
1,1.0,4,60,60.75008152760201,60,60.75
1,1.0,5,60,60.29859293919964,60,60.30
1,3.0,1,60,62.7579858509958_37.87830128437447,60,"62.76, 37.88"
1,3.0,2,60,62.536723008823415,60,62.54
1,3.0,3,60,62.3889675918015,60,62.39
1,3.0,4,60,62.31501515922714,60,62.32
1,3.0,5,60,61.87024020563518,60,61.87
1,5.0,1,60,65.81212504625094_81.7856976655505,60,"65.81, 81.79"
1,5.0,2,60,83.05456776861526_66.11338467031271,60,"83.05, 66.11"
1,5.0,3,60,65.89827141161044,60,65.90
1,5.0,4,60,65.81212504625094_81.50761284895,60,"65.81, 81.51"
1,5.0,5,60,65.76903005177667,60,65.77
1,0.5,1,90,91.48298034893662,90,91.48
1,0.5,2,90,89.12448641786754,90,89.12
1,0.5,3,90,91.87619910845974,90,91.88
1,0.5,4,90,89.51756383588732,90,89.52
1,0.5,5,90,91.48298034893662,90,91.48
1,1.0,1,90,90.50019850888275,90,90.50
1,1.0,2,90,89.71409287370186,90,89.71
1,1.0,3,90,90.3036690531078,90,90.30
1,1.0,4,90,89.71409287370186,90,89.71
1,1.0,5,90,87.15811012868959,90,87.16
1,3.0,1,90,90.04163493677936,90,90.04
1,3.0,2,90,89.77960169127317,90,89.78
1,3.0,3,90,90.76224733817322,90,90.76
1,3.0,4,90,89.84511022072888,90,89.85
1,3.0,5,90,89.6485836823818,90,89.65
1,5.0,1,90,89.79270341747292,90,89.79
1,5.0,2,90,89.83200853377616,90,89.83
1,5.0,3,90,89.94992348233252,90,89.95
1,5.0,4,90,135.05327821274898_89.94992348233252,90,"135.05, 89.95"
1,5.0,5,90,90.06783821879573,90,90.07
2,0.5,1,0_180,28.401032707921672,"0, 180",28.40
2,0.5,2,0_180,170.49805564036143,"0, 180",170.50
2,0.5,3,0_180,30.788796984385296,"0, 180",30.79
2,0.5,4,0_180,80.03421817659488_17.234525473424558,"0, 180","80.03, 17.23"
2,0.5,5,0_180,10.722441386930043,"0, 180",10.72
2,1.0,1,0_180,1.426690262424147,"0, 180",1.43
2,1.0,2,0_180,170.49805564036143,"0, 180",170.50
2,1.0,3,0_180,175.25311288186955,"0, 180",175.25
2,1.0,4,0_180,170.49805564036143,"0, 180",170.50
2,1.0,5,0_180,157.08889960344385_28.401032707921672,"0, 180","157.09, 28.40"
2,3.0,1,0_180,16.092247750689154_164.95008907986184,"0, 180","16.09, 164.95"
2,3.0,2,0_180,166.26799361902263_23.45542727904005,"0, 180","166.27, 23.46"
2,3.0,3,0_180,15.36733014765508_162.6050470605313,"0, 180","15.37, 162.61"
2,3.0,4,0_180,16.558349313540333_163.73638517655553,"0, 180","16.56, 163.74"
2,3.0,5,0_180,164.69983676152404_14.607386342881197,"0, 180","164.70, 14.61"
2,5.0,1,0_180,12.840115156283748_180.0,"0, 180","12.84, 180.00"
2,5.0,2,0_180,58.33323776373759_8.349778164378215_86.41013376448508,"0, 180","58.33, 8.35, 86.41"
2,5.0,3,0_180,14.024545015832402,"0, 180",14.02
2,5.0,4,0_180,165.56797346227236,"0, 180",165.57
2,5.0,5,0_180,15.997442198355673,"0, 180",16.00
2,0.5,1,30_150,137.09302292660485,"30, 150",137.09
2,0.5,2,30_150,149.63243551463995,"30, 150",149.63
2,0.5,3,30_150,21.927059000088388_141.30454478090164,"30, 150","21.93, 141.30"
2,0.5,4,30_150,134.8311598424094,"30, 150",134.83
2,0.5,5,30_150,48.69097468479954,"30, 150",48.69
2,1.0,1,30_150,34.43583344680628,"30, 150",34.44
2,1.0,2,30_150,144.56561459437273,"30, 150",144.57
2,1.0,3,30_150,31.921861225325877,"30, 150",31.92
2,1.0,4,30_150,144.90600724040064,"30, 150",144.91
2,1.0,5,30_150,144.56561459437273,"30, 150",144.57
2,3.0,1,30_150,36.46886244862179_75.13613142878363_141.8314911458002,"30, 150","36.47, 75.14, 141.83"
2,3.0,2,30_150,34.20345620719347,"30, 150",34.20
2,3.0,3,30_150,36.13692509546049,"30, 150",36.14
2,3.0,4,30_150,35.124875141704045,"30, 150",35.12
2,3.0,5,30_150,37.0163889680852_140.37095375296536,"30, 150","37.02, 140.37"
2,5.0,1,30_150,136.23393149653947,"30, 150",136.23
2,5.0,2,30_150,136.86259061524473_41.64796711883155,"30, 150","136.86, 41.65"
2,5.0,3,30_150,42.75966455754603_137.20861355936128,"30, 150","42.76, 137.21"
2,5.0,4,30_150,41.232252960395044,"30, 150",41.23
2,5.0,5,30_150,136.86259061524473_41.88400096448742,"30, 150","136.86, 41.88"
2,0.5,1,30_90,55.18419914493823,"30, 90",55.18
2,0.5,2,30_90,92.26950629064197,"30, 90",92.27
2,0.5,3,30_90,47.6358657970111,"30, 90",47.64
2,0.5,4,30_90,27.56331920786693,"30, 90",27.56
2,0.5,5,30_90,89.9106185477063,"30, 90",89.91
2,1.0,1,30_90,90.3036690531078,"30, 90",90.30
2,1.0,2,30_90,89.9106185477063,"30, 90",89.91
2,1.0,3,30_90,30.788796984385296,"30, 90",30.79
2,1.0,4,30_90,86.96132645073932,"30, 90",86.96
2,1.0,5,30_90,88.73136778424353,"30, 90",88.73
2,3.0,1,30_90,86.5676490981596_34.89651583176198,"30, 90","86.57, 34.90"
2,3.0,2,30_90,89.45205300941304_36.13692509546049,"30, 90","89.45, 36.14"
2,3.0,3,30_90,32.89963409818926_90.63122127297672,"30, 90","32.90, 90.63"
2,3.0,4,30_90,89.6485836823818_36.35850706075114,"30, 90","89.65, 36.36"
2,3.0,5,30_90,36.02569306530135,"30, 90",36.03
2,5.0,1,30_90,89.43895076089461_41.825094431280725,"30, 90","89.44, 41.83"
2,5.0,2,30_90,89.83200853377616_41.47022193597192,"30, 90","89.83, 41.47"
2,5.0,3,30_90,89.67478740924246,"30, 90",89.67
2,5.0,4,30_90,40.99315087357958,"30, 90",40.99
2,5.0,5,30_90,89.98922839339042_41.88400096448742,"30, 90","89.99, 41.88"
2,0.5,1,60_120,52.25849798128473,"60, 120",52.26
2,0.5,2,60_120,132.65482391753935,"60, 120",132.65
2,0.5,3,60_120,123.64874736895104,"60, 120",123.65
2,0.5,4,60_120,44.35680083825032,"60, 120",44.36
2,0.5,5,60_120,74.38928136502082,"60, 120",74.39
2,1.0,1,60_120,116.60069923360925,"60, 120",116.60
2,1.0,2,60_120,59.84506571411998,"60, 120",59.85
2,1.0,3,60_120,117.04113030632622,"60, 120",117.04
2,1.0,4,60_120,117.92724466827462,"60, 120",117.93
2,1.0,5,60_120,115.94320543303616,"60, 120",115.94
2,3.0,1,60_120,63.49239046686776_114.63902564490324,"60, 120","63.49, 114.64"
2,3.0,2,60_120,61.57269688473227_115.8703785930749,"60, 120","61.57, 115.87"
2,3.0,3,60_120,61.72157245064238,"60, 120",61.72
2,3.0,4,60_120,113.06322584142973,"60, 120",113.06
2,3.0,5,60_120,60.14764647443024,"60, 120",60.15
2,5.0,1,60_120,65.38051366631197,"60, 120",65.38
2,5.0,2,60_120,65.16414982049739_112.19735224226733_81.26909418230488,"60, 120","65.16, 112.20, 81.27"
2,5.0,3,60_120,65.51015224607472_81.54735143571102,"60, 120","65.51, 81.55"
2,5.0,4,60_120,66.19932972410272,"60, 120",66.20
2,5.0,5,60_120,65.25074053230337_111.4775108150073,"60, 120","65.25, 111.48"
2,0.5,1,60_90,94.63225188487378,"60, 90",94.63
2,0.5,2,60_90,92.26950629064197,"60, 90",92.27
2,0.5,3,60_90,97.00292421483879,"60, 90",97.00
2,0.5,4,60_90,92.66292050240129,"60, 90",92.66
2,0.5,5,60_90,97.39909887754068,"60, 90",97.40
2,1.0,1,60_90,89.71409287370186_61.64716076131093,"60, 90","89.71, 61.65"
2,1.0,2,60_90,86.37075073248663,"60, 90",86.37
2,1.0,3,60_90,92.66292050240129_70.88835178800615,"60, 90","92.66, 70.89"
2,1.0,4,60_90,90.3036690531078,"60, 90",90.30
2,1.0,5,60_90,91.0898314427182_62.536723008819315,"60, 90","91.09, 62.54"
2,3.0,1,60_90,90.30366905311026_62.092856266389546,"60, 90","90.30, 62.09"
2,3.0,2,60_90,89.32102912167538,"60, 90",89.32
2,3.0,3,60_90,90.36917836052996_63.565570885556525,"60, 90","90.37, 63.57"
2,3.0,4,60_90,88.33818940814427_60.67497264990704,"60, 90","88.34, 60.67"
2,3.0,5,60_90,89.51756383588982_62.018702014293076,"60, 90","89.52, 62.02"
2,5.0,1,60_90,64.99078624236311_89.63548179173016,"60, 90","64.99, 89.64"
2,5.0,2,60_90,65.4669542698312_89.55687002355474,"60, 90","65.47, 89.56"
2,5.0,3,60_90,88.92793341043665_64.94740716075432,"60, 90","88.93, 64.95"
2,5.0,4,60_90,90.10714317013668_65.42374142323477_132.06968899276248,"60, 90","90.11, 65.42, 132.07"
2,5.0,5,60_90,90.02853329937923_65.16414982049739,"60, 90","90.03, 65.16"
2,0.5,1,90_120,85.97682286264042,"90, 120",85.98
2,0.5,2,90_120,132.65482391753935,"90, 120",132.65
2,0.5,3,90_120,117.70504471015451,"90, 120",117.71
2,0.5,4,90_120,128.01298156887592,"90, 120",128.01
2,0.5,5,90_120,138.26055235005362,"90, 120",138.26
2,1.0,1,90_120,121.31883684995248,"90, 120",121.32
2,1.0,2,90_120,89.71409287370186,"90, 120",89.71
2,1.0,3,90_120,94.04098290124577,"90, 120",94.04
2,1.0,4,90_120,117.48329634513408,"90, 120",117.48
2,1.0,5,90_120,115.724859298537_87.35486026188809,"90, 120","115.72, 87.35"
2,3.0,1,90_120,89.51756383588982,"90, 120",89.52
2,3.0,2,90_120,89.97612675784777_115.21693199854379,"90, 120","89.98, 115.22"
2,3.0,3,90_120,89.0589700078757_114.71111644147922,"90, 120","89.06, 114.71"
2,3.0,4,90_120,89.0589700078757_113.63403694367855,"90, 120","89.06, 113.63"
2,3.0,5,90_120,87.87938104246392_116.38111988763532,"90, 120","87.88, 116.38"
2,5.0,1,90_120,90.42158614984183_111.94287579372916,"90, 120","90.42, 111.94"
2,5.0,2,90_120,90.06783821879573_112.15490761947058,"90, 120","90.07, 112.15"
2,5.0,3,90_120,89.67478740924246,"90, 120",89.67
2,5.0,4,90_120,89.94992348233252_112.32476325348294,"90, 120","89.95, 112.32"
2,5.0,5,90_120,89.98922839339042_112.49482591308954,"90, 120","89.99, 112.49"
2,0.5,1,90_150,138.85440275416272,"90, 150",138.85
2,0.5,2,90_150,142.5797588082841,"90, 150",142.58
2,0.5,3,90_150,145.94495866238606,"90, 150",145.94
2,0.5,4,90_150,89.12448641786754,"90, 150",89.12
2,0.5,5,90_150,141.93762058961008,"90, 150",141.94
2,1.0,1,90_150,144.56561459437273_90.89327738999634,"90, 150","144.57, 90.89"
2,1.0,2,90_150,88.14157202030046,"90, 150",88.14
2,1.0,3,90_150,89.51756383588732_146.65334247999846,"90, 150","89.52, 146.65"
2,1.0,4,90_150,142.90437629678317_91.48298034893662,"90, 150","142.90, 91.48"
2,1.0,5,90_150,88.33818940814172,"90, 150",88.34
2,3.0,1,90_150,142.25752751708578_93.31889938380162,"90, 150","142.26, 93.32"
2,3.0,2,90_150,89.91061854770881_142.79590141067217,"90, 150","89.91, 142.80"
2,3.0,3,90_150,89.0589700078757_141.93762058961093,"90, 150","89.06, 141.94"
2,3.0,4,90_150,92.9908608928402_143.4508844619725,"90, 150","92.99, 143.45"
2,3.0,5,90_150,88.6658427043473_141.8314911458002,"90, 150","88.67, 141.83"
2,5.0,1,90_150,89.94992348233252,"90, 150",89.95
2,5.0,2,90_150,136.00711024925823_90.18575324257992,"90, 150","136.01, 90.19"
2,5.0,3,90_150,136.74774479499698_89.87131357102234,"90, 150","136.75, 89.87"
2,5.0,4,90_150,89.94992348233252_136.57593326027964,"90, 150","89.95, 136.58"
2,5.0,5,90_150,136.97768263989505_90.02853329937923,"90, 150","136.98, 90.03"
3,0.5,1,0_30_120,46.01898329128448,"0, 30, 120",46.02
3,0.5,2,0_30_120,75.61004931616745,"0, 30, 120",75.61
3,0.5,3,0_30_120,36.46886244861424,"0, 30, 120",36.47
3,0.5,4,0_30_120,122.70951083904926,"0, 30, 120",122.71
3,0.5,5,0_30_120,48.165594529162064,"0, 30, 120",48.17
3,1.0,1,0_30_120,31.54823410719444,"0, 30, 120",31.55
3,1.0,2,0_30_120,110.80325072684059,"0, 30, 120",110.80
3,1.0,3,0_30_120,117.48329634513408,"0, 30, 120",117.48
3,1.0,4,0_30_120,35.12487514169619,"0, 30, 120",35.12
3,1.0,5,0_30_120,110.38337072238039_37.44946127967915,"0, 30, 120","110.38, 37.45"
3,3.0,1,0_30_120,114.63902564490324,"0, 30, 120",114.64
3,3.0,2,0_30_120,37.7714799936673,"0, 30, 120",37.77
3,3.0,3,0_30_120,7.885868193330011_65.59650374688466,"0, 30, 120","7.89, 65.60"
3,3.0,4,0_30_120,35.124875141704045,"0, 30, 120",35.12
3,3.0,5,0_30_120,114.56697642766733_36.13692509546049,"0, 30, 120","114.57, 36.14"
3,5.0,1,0_30_120,115.81214943121975_59.02339724689048_10.93168238346481,"0, 30, 120","115.81, 59.02, 10.93"
3,5.0,2,0_30_120,8.349778164378215,"0, 30, 120",8.35
3,5.0,3,0_30_120,9.370543221221926,"0, 30, 120",9.37
3,5.0,4,0_30_120,111.77347780287519,"0, 30, 120",111.77
3,5.0,5,0_30_120,105.22142408116888_11.731830961703066,"0, 30, 120","105.22, 11.73"
3,0.5,1,0_60_150,163.50408867487081,"0, 60, 150",163.50
3,0.5,2,0_60_150,17.234525473424558,"0, 60, 150",17.23
3,0.5,3,0_60_150,4.956885410803869_149.63243551463995,"0, 60, 150","4.96, 149.63"
3,0.5,4,0_60_150,168.35584556698433,"0, 60, 150",168.36
3,0.5,5,0_60_150,151.22538072966702,"0, 60, 150",151.23
3,1.0,1,0_60_150,145.5955888969724,"0, 60, 150",145.60
3,1.0,2,0_60_150,42.93305974262059,"0, 60, 150",42.93
3,1.0,3,0_60_150,53.97841436214453,"0, 60, 150",53.98
3,1.0,4,0_60_150,57.7774007296139,"0, 60, 150",57.78
3,1.0,5,0_60_150,139.75864937428963,"0, 60, 150",139.76
3,3.0,1,0_60_150,14.607386342881197_45.745237290723324_141.93762058961093,"0, 60, 150","14.61, 45.75, 141.94"
3,3.0,2,0_60_150,141.61997867775796_60.44931290331843,"0, 60, 150","141.62, 60.45"
3,3.0,3,0_60_150,62.24101261146835,"0, 60, 150",62.24
3,3.0,4,0_60_150,1.426690262624194_138.65567614706413,"0, 60, 150","1.43, 138.66"
3,3.0,5,0_60_150,142.25752751708578,"0, 60, 150",142.26
3,5.0,1,0_60_150,66.28521795327737_13.861424444452464,"0, 60, 150","66.29, 13.86"
3,5.0,2,0_60_150,11.338724633649022_78.51402851376925,"0, 60, 150","11.34, 78.51"
3,5.0,3,0_60_150,135.7248845454581_28.318286360943272,"0, 60, 150","135.72, 28.32"
3,5.0,4,0_60_150,135.89404791130636_64.42564846790323,"0, 60, 150","135.89, 64.43"
3,5.0,5,0_60_150,8.616223483127865,"0, 60, 150",8.62
3,0.5,1,0_90_180,48.165594529162064,"0, 90, 180",48.17
3,0.5,2,0_90_180,159.76136962234295,"0, 90, 180",159.76
3,0.5,3,0_90_180,147.375293982101,"0, 90, 180",147.38
3,0.5,4,0_90_180,10.722441386930043,"0, 90, 180",10.72
3,0.5,5,0_90_180,49.21215475369172,"0, 90, 180",49.21
3,1.0,1,0_90_180,168.35584556698433_88.92793341043412,"0, 90, 180","168.36, 88.93"
3,1.0,2,0_90_180,87.74826923500302,"0, 90, 180",87.75
3,1.0,3,0_90_180,112.07005673574952,"0, 90, 180",112.07
3,1.0,4,0_90_180,33.02004226396826,"0, 90, 180",33.02
3,1.0,5,0_90_180,87.551579186409,"0, 90, 180",87.55
3,3.0,1,0_90_180,14.345333000680462_161.9592815393353,"0, 90, 180","14.35, 161.96"
3,3.0,2,0_90_180,89.45205300941304_166.26799361902263,"0, 90, 180","89.45, 166.27"
3,3.0,3,0_90_180,88.6658427043473_17.234525473440964,"0, 90, 180","88.67, 17.23"
3,3.0,4,0_90_180,90.69673385009561_163.97195586839325,"0, 90, 180","90.70, 163.97"
3,3.0,5,0_90_180,16.786679700005827_89.25551588905961,"0, 90, 180","16.79, 89.26"
3,5.0,1,0_90_180,88.02359122664414,"0, 90, 180",88.02
3,5.0,2,0_90_180,88.14157202030302,"0, 90, 180",88.14
3,5.0,3,0_90_180,1.4266902626236833,"0, 90, 180",1.43
3,5.0,4,0_90_180,180.0_87.66959653151392,"0, 90, 180","180.00, 87.67"
3,5.0,5,0_90_180,91.01120841194613_126.87433819781921,"0, 90, 180","91.01, 126.87"
3,0.5,1,30_120_180,31.54823410719444,"30, 120, 180",31.55
3,0.5,2,30_120_180,130.5521581048013,"30, 120, 180",130.55
3,0.5,3,30_120_180,31.54823410719444,"30, 120, 180",31.55
3,0.5,4,30_120_180,105.42519268371932,"30, 120, 180",105.43
3,0.5,5,30_120_180,180.0,"30, 120, 180",180.00
3,1.0,1,30_120_180,33.73448742207842,"30, 120, 180",33.73
3,1.0,2,30_120_180,180.0,"30, 120, 180",180.00
3,1.0,3,30_120_180,129.27106544082332,"30, 120, 180",129.27
3,1.0,4,30_120_180,180.0,"30, 120, 180",180.00
3,1.0,5,30_120_180,31.921861225325877,"30, 120, 180",31.92
3,3.0,1,30_120_180,37.34159582384722,"30, 120, 180",37.34
3,3.0,2,30_120_180,172.746240386664,"30, 120, 180",172.75
3,3.0,3,30_120_180,35.80233297057304,"30, 120, 180",35.80
3,3.0,4,30_120_180,35.57775908274115_114.99989916122034,"30, 120, 180","35.58, 115.00"
3,3.0,5,30_120_180,164.69983676152404,"30, 120, 180",164.70
3,5.0,1,30_120_180,112.19735224226733_166.54673166827592,"30, 120, 180","112.20, 166.55"
3,5.0,2,30_120_180,112.57993558372429_70.05426527052605_168.55221892774838,"30, 120, 180","112.58, 70.05, 168.55"
3,5.0,3,30_120_180,112.19735224226733_166.54673166827592,"30, 120, 180","112.20, 166.55"
3,5.0,4,30_120_180,168.55221892774838,"30, 120, 180",168.55
3,5.0,5,30_120_180,112.32476325348294_31.847449842151523_68.6260152008174,"30, 120, 180","112.32, 31.85, 68.63"
3,0.5,1,30_90_150,88.33818940814172,"30, 90, 150",88.34
3,0.5,2,30_90_150,42.6437519094315,"30, 90, 150",42.64
3,0.5,3,30_90_150,87.94493273734831,"30, 90, 150",87.94
3,0.5,4,30_90_150,146.65334247999846_85.58270440698196_32.29161761935207,"30, 90, 150","146.65, 85.58, 32.29"
3,0.5,5,30_90_150,85.58270440698196,"30, 90, 150",85.58
3,1.0,1,30_90_150,145.5955888969724,"30, 90, 150",145.60
3,1.0,2,30_90_150,124.59834720242905,"30, 90, 150",124.60
3,1.0,3,30_90_150,86.37075073248663,"30, 90, 150",86.37
3,1.0,4,30_90_150,89.9106185477063,"30, 90, 150",89.91
3,1.0,5,30_90_150,90.69673385009315_149.24591995164613,"30, 90, 150","90.70, 149.25"
3,3.0,1,30_90_150,35.91416330025349_90.10714317013668_142.04400168251362,"30, 90, 150","35.91, 90.11, 142.04"
3,3.0,2,30_90_150,141.0954550510953,"30, 90, 150",141.10
3,3.0,3,30_90_150,105.01785247387339_141.19988128862857_89.77960169127317,"30, 90, 150","105.02, 141.20, 89.78"
3,3.0,4,30_90_150,88.20711346766353_141.0954550510953,"30, 90, 150","88.21, 141.10"
3,3.0,5,30_90_150,89.71409287370436_36.798218119955315,"30, 90, 150","89.71, 36.80"
3,5.0,1,30_90_150,90.10714317013668_135.8376029999154,"30, 90, 150","90.11, 135.84"
3,5.0,2,30_90_150,136.2907833004396_89.71409287370435,"30, 90, 150","136.29, 89.71"
3,5.0,3,30_90_150,136.57593326027964,"30, 90, 150",136.58
3,5.0,4,30_90_150,90.10714317013668_42.643751909437874,"30, 90, 150","90.11, 42.64"
3,5.0,5,30_90_150,41.410834817794914_89.753398203615,"30, 90, 150","41.41, 89.75"
3,0.5,1,60_150_180,63.857830238327914,"60, 150, 180",63.86
3,0.5,2,60_150_180,49.21215475369172,"60, 150, 180",49.21
3,0.5,3,60_150_180,180.0,"60, 150, 180",180.00
3,0.5,4,60_150_180,54.70404533682928,"60, 150, 180",54.70
3,0.5,5,60_150_180,156.58923622922893,"60, 150, 180",156.59
3,1.0,1,60_150_180,160.92998009443698,"60, 150, 180",160.93
3,1.0,2,60_150_180,149.63243551463995_62.31501515922302,"60, 150, 180","149.63, 62.32"
3,1.0,3,60_150_180,159.20069761580893,"60, 150, 180",159.20
3,1.0,4,60_150_180,158.65411166949846,"60, 150, 180",158.65
3,1.0,5,60_150_180,150.41915331957412,"60, 150, 180",150.42
3,3.0,1,60_150_180,62.018702014293076_165.99469753230696,"60, 150, 180","62.02, 165.99"
3,3.0,2,60_150_180,141.61997867775796_40.06571784236165_61.87024020563518,"60, 150, 180","141.62, 40.07, 61.87"
3,3.0,3,60_150_180,165.46320920623396_61.57269688473227,"60, 150, 180","165.46, 61.57"
3,3.0,4,60_150_180,62.24101261146835,"60, 150, 180",62.24
3,3.0,5,60_150_180,61.4981805848981_141.8314911458002,"60, 150, 180","61.50, 141.83"
3,5.0,1,60_150_180,168.35584556698456,"60, 150, 180",168.36
3,5.0,2,60_150_180,170.0331311458776,"60, 150, 180",170.03
3,5.0,3,60_150_180,136.92010572402745,"60, 150, 180",136.92
3,5.0,4,60_150_180,63.72640463328661_180.0,"60, 150, 180","63.73, 180.00"
3,5.0,5,60_150_180,169.58874777983857_78.9949216558458_129.37268124639363,"60, 150, 180","169.59, 78.99, 129.37"
3,0.5,1,60_90_120,50.242472994866446,"60, 90, 120",50.24
3,0.5,2,60_90_120,141.93762058961008,"60, 90, 120",141.94
3,0.5,3,60_90_120,89.9106185477063,"60, 90, 120",89.91
