num_sources,mic_dist,sample_num,angles_true,angles_pred,angles_true_str,angles_pred_str
1,0.5,1,0,20.849264509729423,0,20.85
1,0.5,2,0,10.722441386930043,0,10.72
1,0.5,3,0,25.812999661133816,0,25.81
1,0.5,4,0,19.71538405265041,0,19.72
1,0.5,5,0,4.956885410803869,0,4.96
1,1.0,1,0,15.854198850645453,0,15.85
1,1.0,2,0,9.60894128181088,0,9.61
1,1.0,3,0,10.722441386930043,0,10.72
1,1.0,4,0,19.71538405265041,0,19.72
1,1.0,5,0,17.234525473424558,0,17.23
1,3.0,1,0,16.558349313540333,0,16.56
1,3.0,2,0,16.092247750689154_69.56568492330987,0,"16.09, 69.57"
1,3.0,3,0,14.345333000680462_47.724462434324316_68.79474982755545,0,"14.35, 47.72, 68.79"
1,3.0,4,0,17.671360672195537,0,17.67
1,3.0,5,0,15.118163298519908,0,15.12
1,5.0,1,0,13.01579867221558,0,13.02
1,5.0,2,0,9.841619096313265,0,9.84
1,5.0,3,0,9.608941281840451,0,9.61
1,5.0,4,0,12.298271686912958,0,12.30
1,5.0,5,0,12.112358505389173,0,12.11
1,0.5,1,120,120.85986085949364,120,120.86
1,0.5,2,120,122.70951083904926,120,122.71
1,0.5,3,120,117.70504471015451,120,117.71
1,0.5,4,120,64.29485481072977_115.5069133332243,120,"64.29, 115.51"
1,0.5,5,120,120.85986085949364,120,120.86
1,1.0,1,120,116.82070080396626,120,116.82
1,1.0,2,120,116.16195713771575,120,116.16
1,1.0,3,120,117.04113030632622,120,117.04
1,1.0,4,120,116.16195713771575,120,116.16
1,1.0,5,120,115.94320543303616,120,115.94
1,3.0,1,120,116.01607733574434,120,116.02
1,3.0,2,120,115.07220066663594,120,115.07
1,3.0,3,120,115.57951785548408,120,115.58
1,3.0,4,120,115.14454488197048,120,115.14
1,3.0,5,120,115.43435268156323,120,115.43
1,5.0,1,120,112.45229071616457_97.00292421484096,120,"112.45, 97.00"
1,5.0,2,120,112.40976856417065,120,112.41
1,5.0,3,120,111.85815168462503,120,111.86
1,5.0,4,120,111.98525676945148,120,111.99
1,5.0,5,120,111.22430306934339,120,111.22
1,0.5,1,150,146.65334247999846,150,146.65
1,0.5,2,150,146.65334247999846,150,146.65
1,0.5,3,150,146.65334247999846,150,146.65
1,0.5,4,150,150.41915331957412,150,150.42
1,0.5,5,150,142.5797588082841,150,142.58
1,1.0,1,150,142.5797588082841,150,142.58
1,1.0,2,150,144.90600724040064,150,144.91
1,1.0,3,150,143.89320476647683,150,143.89
1,1.0,4,150,142.5797588082841,150,142.58
1,1.0,5,150,147.7416450173617,150,147.74
1,3.0,1,150,142.6876963768497,150,142.69
1,3.0,2,150,142.79590141067217_104.3406631542113,150,"142.80, 104.34"
1,3.0,3,150,141.0954550510953,150,141.10
1,3.0,4,150,142.4720863510864_104.00284057332009,150,"142.47, 104.00"
1,3.0,5,150,142.04400168251362,150,142.04
1,5.0,1,150,137.44055433345466_111.09786233296677,150,"137.44, 111.10"
1,5.0,2,150,136.97768263989505_111.8158084824741,150,"136.98, 111.82"
1,5.0,3,150,137.38247353212802_112.36725942171384,150,"137.38, 112.37"
1,5.0,4,150,137.2665034140669_112.32476325348294,150,"137.27, 112.32"
1,5.0,5,150,114.94208857999645_136.74774479499698,150,"114.94, 136.75"
1,0.5,1,180,160.92998009443698,180,160.93
1,0.5,2,180,159.76136962234295,180,159.76
1,0.5,3,180,180.0,180,180.00
1,0.5,4,180,158.65411166949846,180,158.65
1,0.5,5,180,163.50408867487081,180,163.50
1,1.0,1,180,173.284965124089,180,173.28
1,1.0,2,180,166.54673166827564,180,166.55
1,1.0,3,180,154.68357477299816,180,154.68
1,1.0,4,180,156.58923622922893,180,156.59
1,1.0,5,180,157.5990928345457,180,157.60
1,3.0,1,180,163.97195586839325_130.1224527433897,180,"163.97, 130.12"
1,3.0,2,180,162.3872453333126,180,162.39
1,3.0,3,180,92.9908608928402_164.95008907986184_131.59492703114466,180,"92.99, 164.95, 131.59"
1,3.0,4,180,163.73638517655553_55.6615707682744_111.0136283222099_129.86592980416694,180,"163.74, 55.66, 111.01, 129.87"
1,3.0,5,180,163.04878137808126_131.07147508276282_111.29459473012828,180,"163.05, 131.07, 111.29"
1,5.0,1,180,172.34236527335574,180,172.34
1,5.0,2,180,102.99229374495069_168.1626852478128_125.7040067693388,180,"102.99, 168.16, 125.70"
1,5.0,3,180,168.35584556698456,180,168.36
1,5.0,4,180,164.21094738844764_77.46922357722809,180,"164.21, 77.47"
1,5.0,5,180,166.54673166827592_114.20734756338416,180,"166.55, 114.21"
1,0.5,1,30,24.895102509063122,30,24.90
1,0.5,2,30,20.849264509729423,30,20.85
