num_sources,mic_dist,sample_num,angles_true,angles_pred,angles_true_str,angles_pred_str
1,0.5,1,0,21.927059000088388,0,21.93
1,0.5,2,0,18.515099694710834,0,18.52
1,0.5,3,0,24.895102509063122,0,24.90
1,0.5,4,0,18.515099694710834,0,18.52
1,0.5,5,0,4.956885410803869,0,4.96
1,1.0,1,0,16.558349313523216,0,16.56
1,1.0,2,0,10.722441386930043,0,10.72
1,1.0,3,0,9.60894128181088,0,9.61
1,1.0,4,0,19.124308596344544,0,19.12
1,1.0,5,0,17.234525473424558,0,17.23
1,3.0,1,0,16.092247750689154,0,16.09
1,3.0,2,0,16.558349313540333_48.60370691626069,0,"16.56, 48.60"
1,3.0,3,0,14.345333000680462_47.90128331209082_69.00539754959789_99.9173074676639,0,"14.35, 47.90, 69.01, 99.92"
1,3.0,4,0,17.454267197943263,0,17.45
1,3.0,5,0,15.118163298519908,0,15.12
1,5.0,1,0,12.662035785533897,0,12.66
1,5.0,2,0,9.370543221221926,0,9.37
1,5.0,3,0,10.068973258171237,0,10.07
1,5.0,4,0,12.298271686912958,0,12.30
1,5.0,5,0,11.923590867121822,0,11.92
1,0.5,1,120,120.85986085949364,120,120.86
1,0.5,2,120,122.70951083904926,120,122.71
1,0.5,3,120,121.78006100555729,120,121.78
1,0.5,4,120,116.38111988763379,120,116.38
1,0.5,5,120,120.85986085949364,120,120.86
1,1.0,1,120,116.60069923360925,120,116.60
1,1.0,2,120,116.38111988763379,120,116.38
1,1.0,3,120,117.04113030632622,120,117.04
1,1.0,4,120,116.16195713771575,120,116.16
1,1.0,5,120,116.16195713771575,120,116.16
1,3.0,1,120,115.94320543303769,120,115.94
1,3.0,2,120,114.92764017523984,120,114.93
1,3.0,3,120,115.50691333322588,120,115.51
1,3.0,4,120,114.99989916122034,120,115.00
1,3.0,5,120,115.36183570490252,120,115.36
1,5.0,1,120,96.96332556663172_112.45229071616457,120,"96.96, 112.45"
1,5.0,2,120,112.36725942171384_96.60708576769696,120,"112.37, 96.61"
1,5.0,3,120,111.85815168462503,120,111.86
1,5.0,4,120,111.98525676945148,120,111.99
1,5.0,5,120,111.22430306934339,120,111.22
1,0.5,1,150,147.375293982101,150,147.38
1,0.5,2,150,146.65334247999846,150,146.65
1,0.5,3,150,145.94495866238606,150,145.94
1,0.5,4,150,150.41915331957412,150,150.42
1,0.5,5,150,142.5797588082841,150,142.58
1,1.0,1,150,142.90437629678317,150,142.90
1,1.0,2,150,144.56561459437273,150,144.57
1,1.0,3,150,144.22804054134642,150,144.23
1,1.0,4,150,142.5797588082841,150,142.58
1,1.0,5,150,147.7416450173617,150,147.74
1,3.0,1,150,142.79590141067217_104.74672469021448,150,"142.80, 104.75"
1,3.0,2,150,104.6789957315333_142.79590141067217,150,"104.68, 142.80"
