num_sources,mic_dist,sample_num,angles_true,angles_pred,angles_true_str,angles_pred_str
1,0.5,1,0,20.849264509729423,0,20.85
1,0.5,2,0,14.345333000660696,0,14.35
1,0.5,3,0,24.895102509063122,0,24.90
1,0.5,4,0,19.71538405265041,0,19.72
1,0.5,5,0,4.956885410803869,0,4.96
1,1.0,1,0,16.558349313523216,0,16.56
1,1.0,2,0,9.60894128181088,0,9.61
1,1.0,3,0,10.722441386930043,0,10.72
1,1.0,4,0,19.71538405265041,0,19.72
1,1.0,5,0,17.234525473424558,0,17.23
1,3.0,1,0,16.326916641404875,0,16.33
1,3.0,2,0,16.326916641404875_69.70543600627425_48.865160930737545,0,"16.33, 69.71, 48.87"
1,3.0,3,0,14.345333000680462_69.00539754959789,0,"14.35, 69.01"
1,3.0,4,0,17.454267197943263,0,17.45
1,3.0,5,0,14.864919410030845,0,14.86
1,5.0,1,0,13.189182096144846,0,13.19
1,5.0,2,0,9.608941281840451,0,9.61
1,5.0,3,0,9.841619096313265,0,9.84
1,5.0,4,0,12.298271686912958,0,12.30
1,5.0,5,0,11.923590867121822,0,11.92
1,0.5,1,120,120.85986085949364,120,120.86
1,0.5,2,120,122.70951083904926,120,122.71
1,0.5,3,120,119.04523624086612,120,119.05
1,0.5,4,120,115.5069133332243,120,115.51
1,0.5,5,120,120.85986085949364,120,120.86
1,1.0,1,120,116.60069923360925,120,116.60
1,1.0,2,120,116.38111988763379,120,116.38
1,1.0,3,120,117.04113030632622,120,117.04
1,1.0,4,120,116.16195713771575,120,116.16
1,1.0,5,120,116.16195713771575,120,116.16
1,3.0,1,120,116.01607733574434,120,116.02
1,3.0,2,120,114.99989916122034,120,115.00
1,3.0,3,120,115.50691333322588,120,115.51
1,3.0,4,120,115.07220066663594,120,115.07
1,3.0,5,120,115.43435268156323,120,115.43
1,5.0,1,120,112.45229071616457_97.00292421484096,120,"112.45, 97.00"
1,5.0,2,120,112.36725942171384,120,112.37
1,5.0,3,120,111.85815168462503,120,111.86
1,5.0,4,120,111.98525676945148,120,111.99
1,5.0,5,120,111.22430306934339,120,111.22
1,0.5,1,150,147.375293982101,150,147.38
1,0.5,2,150,146.65334247999846,150,146.65
1,0.5,3,150,145.94495866238606,150,145.94
1,0.5,4,150,151.22538072966702,150,151.23
1,0.5,5,150,142.5797588082841,150,142.58
1,1.0,1,150,142.5797588082841,150,142.58
1,1.0,2,150,144.90600724040064,150,144.91
1,1.0,3,150,143.89320476647683,150,143.89
1,1.0,4,150,142.5797588082841,150,142.58
1,1.0,5,150,147.7416450173617,150,147.74
1,3.0,1,150,142.6876963768497,150,142.69
1,3.0,2,150,142.79590141067217,150,142.80
1,3.0,3,150,141.19988128862857,150,141.20
1,3.0,4,150,142.4720863510864_104.00284057332009,150,"142.47, 104.00"
1,3.0,5,150,142.04400168251362,150,142.04
1,5.0,1,150,137.32445664895016,150,137.32
1,5.0,2,150,111.73115961163937_136.92010572402745,150,"111.73, 136.92"
1,5.0,3,150,137.38247353212802_112.2822800242491,150,"137.38, 112.28"
1,5.0,4,150,137.2665034140669_112.36725942171384,150,"137.27, 112.37"
1,5.0,5,150,136.74774479499698,150,136.75
1,0.5,1,180,159.76136962234295,180,159.76
1,0.5,2,180,159.76136962234295,180,159.76
1,0.5,3,180,180.0,180,180.00
1,0.5,4,180,158.65411166949846,180,158.65
1,0.5,5,180,162.1720209326831,180,162.17
1,1.0,1,180,171.7734369667921,180,171.77
1,1.0,2,180,166.54673166827564,180,166.55
1,1.0,3,180,154.68357477299816,180,154.68
1,1.0,4,180,156.58923622922893,180,156.59
1,1.0,5,180,157.5990928345457,180,157.60
1,3.0,1,180,163.97195586839325_129.18649804387138,180,"163.97, 129.19"
1,3.0,2,180,162.3872453333126,180,162.39
1,3.0,3,180,164.69983676152404_130.81130851521874_112.42394116758503,180,"164.70, 130.81, 112.42"
1,3.0,4,180,163.97195586839325_110.9434696425372_129.95133049328285,180,"163.97, 110.94, 129.95"
1,3.0,5,180,163.04878137808126_130.89791694383325_111.15404488318325,180,"163.05, 130.90, 111.15"
1,5.0,1,180,172.34236527335574,180,172.34
1,5.0,2,180,168.1626852478128,180,168.16
1,5.0,3,180,168.35584556698456,180,168.36
1,5.0,4,180,164.21094738844764,180,164.21
1,5.0,5,180,166.54673166827592,180,166.55
1,0.5,1,30,25.812999661133816,30,25.81
1,0.5,2,30,20.849264509729423,30,20.85
1,0.5,3,30,37.77147999366003,30,37.77
1,0.5,4,30,30.012076179793016,30,30.01
1,0.5,5,30,35.802332970565345,30,35.80
1,1.0,1,30,30.012076179793016,30,30.01
1,1.0,2,30,29.616807050151152,30,29.62
1,1.0,3,30,33.02004226396826,30,33.02
1,1.0,4,30,32.65763609201022,30,32.66
1,1.0,5,30,31.921861225325877,30,31.92
1,3.0,1,30,36.90744181407958,30,36.91
1,3.0,2,30,36.35850706075114_74.66117084127931,30,"36.36, 74.66"
1,3.0,3,30,36.68871536916496_74.18512778154104,30,"36.69, 74.19"
1,3.0,4,30,38.61901926048239_75.61004931617065,30,"38.62, 75.61"
1,3.0,5,30,36.68871536916496,30,36.69
1,5.0,1,30,42.35284908928317_68.54157500674803,30,"42.35, 68.54"
1,5.0,2,30,42.17752758147403_68.33025980169897,30,"42.18, 68.33"
1,5.0,3,30,41.29185064256657,30,41.29
1,5.0,4,30,42.17752758147403_88.84930880390078_68.28795968155993,30,"42.18, 88.85, 68.29"
1,5.0,5,30,41.70707780648189,30,41.71
1,0.5,1,60,55.18419914493823,60,55.18
1,0.5,2,60,51.75977212376046,60,51.76
1,0.5,3,60,55.6615707682697,60,55.66
1,0.5,4,60,54.70404533682928,60,54.70
1,0.5,5,60,59.389443174565464,60,59.39
1,1.0,1,60,64.0765450640411,60,64.08
1,1.0,2,60,60.9750785596978,60,60.98
1,1.0,3,60,60.52458859061187,60,60.52
1,1.0,4,60,60.52458859061187,60,60.52
1,1.0,5,60,60.52458859061187,60,60.52
1,3.0,1,60,38.09117980777829_82.28840859604524_62.83164227186792,60,"38.09, 82.29, 62.83"
1,3.0,2,60,62.46287013382017,60,62.46
1,3.0,3,60,62.46287013382017,60,62.46
1,3.0,4,60,62.31501515922714,60,62.32
1,3.0,5,60,61.9444967374417,60,61.94
1,5.0,1,60,65.81212504625094_81.90481686491631,60,"65.81, 81.90"
1,5.0,2,60,66.11338467031271_82.10327087884475,60,"66.11, 82.10"
1,5.0,3,60,65.85520548650662_81.7856976655505,60,"65.86, 81.79"
1,5.0,4,60,65.81212504625094,60,65.81
1,5.0,5,60,81.30885777016623_65.76903005177667,60,"81.31, 65.77"
1,0.5,1,90,91.48298034893662,90,91.48
1,0.5,2,90,88.73136778424353,90,88.73
1,0.5,3,90,91.87619910845974,90,91.88
1,0.5,4,90,89.51756383588732,90,89.52
1,0.5,5,90,91.0898314427182,90,91.09
1,1.0,1,90,90.50019850888275,90,90.50
1,1.0,2,90,89.9106185477063,90,89.91
1,1.0,3,90,90.3036690531078,90,90.30
1,1.0,4,90,89.71409287370186,90,89.71
1,1.0,5,90,87.15811012868959,90,87.16
1,3.0,1,90,90.04163493677936,90,90.04
