num_sources,mic_dist,sample_num,angles_true,angles_pred,angles_true_str,angles_pred_str
1,3.0,4,150,142.4720863510864,150,142.47
1,3.0,5,150,142.04400168251362_102.72352132238822,150,"142.04, 102.72"
1,5.0,1,150,137.32445664895016_111.60427962738305,150,"137.32, 111.60"
1,5.0,2,150,111.3930595856161_136.92010572402745,150,"111.39, 136.92"
1,5.0,3,150,112.36725942171384_137.38247353212802,150,"112.37, 137.38"
1,5.0,4,150,137.32445664895016,150,137.32
1,5.0,5,150,136.74774479499698_112.0700567357512,150,"136.75, 112.07"
1,0.5,1,180,160.92998009443698,180,160.93
1,0.5,2,180,159.76136962234295,180,159.76
1,0.5,3,180,180.0,180,180.00
1,0.5,4,180,158.65411166949846,180,158.65
1,0.5,5,180,163.50408867487081,180,163.50
1,1.0,1,180,170.49805564036143,180,170.50
1,1.0,2,180,165.72653071548766,180,165.73
1,1.0,3,180,154.68357477299816,180,154.68
1,1.0,4,180,156.58923622922893,180,156.59
1,1.0,5,180,157.5990928345457,180,157.60
1,3.0,1,180,163.97195586839325_130.81130851521874,180,"163.97, 130.81"
1,3.0,2,180,162.3872453333126,180,162.39
1,3.0,3,180,164.69983676152404_111.0136283222099_131.07147508276282,180,"164.70, 111.01, 131.07"
1,3.0,4,180,164.2109473884477_131.24549260538151,180,"164.21, 131.25"
1,3.0,5,180,163.04878137808126,180,163.05
1,5.0,1,180,172.34236527335574,180,172.34
1,5.0,2,180,168.1626852478128,180,168.16
1,5.0,3,180,168.35584556698456,180,168.36
1,5.0,4,180,164.35604946127322,180,164.36
1,5.0,5,180,166.54673166827592,180,166.55
1,0.5,1,30,25.812999661133816,30,25.81
1,0.5,2,30,20.849264509729423,30,20.85
1,0.5,3,30,37.77147999366003,30,37.77
1,0.5,4,30,30.012076179793016,30,30.01
1,0.5,5,30,35.802332970565345,30,35.80
1,1.0,1,30,30.012076179793016,30,30.01
1,1.0,2,30,30.012076179793016,30,30.01
1,1.0,3,30,33.02004226396826,30,33.02
1,1.0,4,30,32.29161761935207,30,32.29
1,1.0,5,30,31.921861225325877,30,31.92
1,3.0,1,30,36.90744181407958,30,36.91
1,3.0,2,30,36.35850706075114_74.79698256948464_133.9146995364061,30,"36.36, 74.80, 133.91"
1,3.0,3,30,36.57893100875478_59.46552823287518,30,"36.58, 59.47"
1,3.0,4,30,38.40861985243771_75.47474831319997,30,"38.41, 75.47"
1,3.0,5,30,36.57893100875478,30,36.58
1,5.0,1,30,42.29447412817486,30,42.29
1,5.0,2,30,42.17752758147403,30,42.18
1,5.0,3,30,41.29185064256657,30,41.29
1,5.0,4,30,42.236033719448656_68.45708586855004,30,"42.24, 68.46"
1,5.0,5,30,41.70707780648189,30,41.71
1,0.5,1,60,55.6615707682697,60,55.66
1,0.5,2,60,52.25849798128473,60,52.26
1,0.5,3,60,53.73505363691574,60,53.74
1,0.5,4,60,55.18419914493823,60,55.18
1,0.5,5,60,59.389443174565464,60,59.39
1,1.0,1,60,64.0765450640411,60,64.08
1,1.0,2,60,60.9750785596978,60,60.98
1,1.0,3,60,60.75008152760201,60,60.75
1,1.0,4,60,60.75008152760201,60,60.75
1,1.0,5,60,60.29859293919964,60,60.30
1,3.0,1,60,62.7579858509958,60,62.76
1,3.0,2,60,62.536723008823415,60,62.54
1,3.0,3,60,62.3889675918015,60,62.39
1,3.0,4,60,62.31501515922714,60,62.32
1,3.0,5,60,61.87024020563518,60,61.87
1,5.0,1,60,65.81212504625094,60,65.81
1,5.0,2,60,66.11338467031271,60,66.11
1,5.0,3,60,65.89827141161044_180.0,60,"65.90, 180.00"
1,5.0,4,60,65.81212504625094,60,65.81
1,5.0,5,60,65.76903005177667,60,65.77
1,0.5,1,90,91.48298034893662,90,91.48
1,0.5,2,90,89.12448641786754,90,89.12
1,0.5,3,90,91.87619910845974,90,91.88
1,0.5,4,90,89.51756383588732,90,89.52
1,0.5,5,90,91.48298034893662,90,91.48
1,1.0,1,90,90.50019850888275,90,90.50
1,1.0,2,90,89.71409287370186,90,89.71
1,1.0,3,90,90.3036690531078,90,90.30
1,1.0,4,90,89.71409287370186,90,89.71
1,1.0,5,90,87.15811012868959,90,87.16
1,3.0,1,90,90.04163493677936,90,90.04
1,3.0,2,90,89.77960169127317,90,89.78
1,3.0,3,90,90.76224733817322,90,90.76
1,3.0,4,90,89.84511022072888,90,89.85
1,3.0,5,90,89.6485836823818,90,89.65
1,5.0,1,90,89.79270341747292,90,89.79
1,5.0,2,90,89.83200853377616,90,89.83
1,5.0,3,90,89.94992348233252,90,89.95
1,5.0,4,90,89.94992348233252,90,89.95
1,5.0,5,90,90.06783821879573,90,90.07
2,0.5,1,0_180,28.401032707921672,"0, 180",28.40
2,0.5,2,0_180,170.49805564036143,"0, 180",170.50
2,0.5,3,0_180,30.788796984385296,"0, 180",30.79
2,0.5,4,0_180,17.234525473424558,"0, 180",17.23
2,0.5,5,0_180,10.722441386930043,"0, 180",10.72
2,1.0,1,0_180,1.426690262424147,"0, 180",1.43
2,1.0,2,0_180,170.49805564036143,"0, 180",170.50
2,1.0,3,0_180,175.25311288186955_77.63022954713726,"0, 180","175.25, 77.63"
2,1.0,4,0_180,170.49805564036143,"0, 180",170.50
2,1.0,5,0_180,157.08889960344385,"0, 180",157.09
2,3.0,1,0_180,16.092247750689154_158.8348099226331,"0, 180","16.09, 158.83"
2,3.0,2,0_180,166.26799361902263_22.956681909078654,"0, 180","166.27, 22.96"
2,3.0,3,0_180,15.36733014765508_50.071835319937385_163.73638517655553,"0, 180","15.37, 50.07, 163.74"
2,3.0,4,0_180,16.558349313540333_164.2109473884477,"0, 180","16.56, 164.21"
2,3.0,5,0_180,164.69983676152404_17.01203279632211,"0, 180","164.70, 17.01"
2,5.0,1,0_180,12.840115156283748_180.0,"0, 180","12.84, 180.00"
2,5.0,2,0_180,8.349778164378215_180.0,"0, 180","8.35, 180.00"
2,5.0,3,0_180,14.024545015832402_180.0,"0, 180","14.02, 180.00"
2,5.0,4,0_180,165.56797346227236,"0, 180",165.57
2,5.0,5,0_180,15.997442198355673_180.0,"0, 180","16.00, 180.00"
2,0.5,1,30_150,137.09302292660485,"30, 150",137.09
2,0.5,2,30_150,149.63243551463995,"30, 150",149.63
2,0.5,3,30_150,141.93762058961008_21.927059000088388,"30, 150","141.94, 21.93"
2,0.5,4,30_150,134.8311598424094,"30, 150",134.83
2,0.5,5,30_150,48.69097468479954,"30, 150",48.69
2,1.0,1,30_150,34.43583344680628,"30, 150",34.44
2,1.0,2,30_150,144.56561459437273,"30, 150",144.57
2,1.0,3,30_150,31.921861225325877,"30, 150",31.92
2,1.0,4,30_150,144.90600724040064,"30, 150",144.91
2,1.0,5,30_150,144.56561459437273,"30, 150",144.57
2,3.0,1,30_150,36.46886244862179,"30, 150",36.47
2,3.0,2,30_150,34.20345620719347,"30, 150",34.20
2,3.0,3,30_150,36.13692509546049,"30, 150",36.14
2,3.0,4,30_150,139.6573506633264_35.124875141704045,"30, 150","139.66, 35.12"
2,3.0,5,30_150,37.0163889680852_140.7835804842194,"30, 150","37.02, 140.78"
2,5.0,1,30_150,136.23393149653947,"30, 150",136.23
2,5.0,2,30_150,136.86259061524473,"30, 150",136.86
2,5.0,3,30_150,42.75966455754603,"30, 150",42.76
2,5.0,4,30_150,41.232252960395044_60.659944240350576_135.78121528729451,"30, 150","41.23, 60.66, 135.78"
2,5.0,5,30_150,136.86259061524473,"30, 150",136.86
2,0.5,1,30_90,55.18419914493823,"30, 90",55.18
2,0.5,2,30_90,92.26950629064197,"30, 90",92.27
2,0.5,3,30_90,47.6358657970111,"30, 90",47.64
2,0.5,4,30_90,27.56331920786693,"30, 90",27.56
2,0.5,5,30_90,89.9106185477063,"30, 90",89.91
2,1.0,1,30_90,90.3036690531078,"30, 90",90.30
2,1.0,2,30_90,89.9106185477063,"30, 90",89.91
2,1.0,3,30_90,30.788796984385296,"30, 90",30.79
2,1.0,4,30_90,86.96132645073932,"30, 90",86.96
2,1.0,5,30_90,88.73136778424353,"30, 90",88.73
2,3.0,1,30_90,86.5676490981596_34.89651583176198,"30, 90","86.57, 34.90"
2,3.0,2,30_90,89.45205300941304_36.02569306530135,"30, 90","89.45, 36.03"
2,3.0,3,30_90,90.4346881505709_32.89963409818926,"30, 90","90.43, 32.90"
2,3.0,4,30_90,89.6485836823818_36.35850706075114,"30, 90","89.65, 36.36"
2,3.0,5,30_90,36.02569306530135,"30, 90",36.03
2,5.0,1,30_90,67.94910804918264_89.43895076089461_42.00161194772005,"30, 90","67.95, 89.44, 42.00"
2,5.0,2,30_90,89.83200853377616_41.94284003894466,"30, 90","89.83, 41.94"
2,5.0,3,30_90,89.67478740924246,"30, 90",89.67
2,5.0,4,30_90,40.99315087357958,"30, 90",40.99
2,5.0,5,30_90,89.98922839339042,"30, 90",89.99
2,0.5,1,60_120,52.25849798128473,"60, 120",52.26
2,0.5,2,60_120,132.65482391753935,"60, 120",132.65
2,0.5,3,60_120,123.64874736895104,"60, 120",123.65
2,0.5,4,60_120,44.35680083825032,"60, 120",44.36
2,0.5,5,60_120,74.38928136502082,"60, 120",74.39
2,1.0,1,60_120,116.60069923360925,"60, 120",116.60
2,1.0,2,60_120,59.84506571411998,"60, 120",59.85
2,1.0,3,60_120,117.04113030632622,"60, 120",117.04
2,1.0,4,60_120,117.92724466827462,"60, 120",117.93
2,1.0,5,60_120,56.37258663172024_115.94320543303616,"60, 120","56.37, 115.94"
2,3.0,1,60_120,63.49239046686776_114.71111644147922,"60, 120","63.49, 114.71"
2,3.0,2,60_120,61.57269688473227,"60, 120",61.57
2,3.0,3,60_120,61.72157245064238,"60, 120",61.72
2,3.0,4,60_120,113.06322584142973,"60, 120",113.06
2,3.0,5,60_120,60.14764647443024,"60, 120",60.15
2,5.0,1,60_120,111.98525676945148_65.38051366631197,"60, 120","111.99, 65.38"
2,5.0,2,60_120,65.16414982049739_80.83141045138954,"60, 120","65.16, 80.83"
2,5.0,3,60_120,65.51015224607472,"60, 120",65.51
2,5.0,4,60_120,66.19932972410272,"60, 120",66.20
2,5.0,5,60_120,65.25074053230337_111.13999724940825,"60, 120","65.25, 111.14"
2,0.5,1,60_90,94.63225188487378,"60, 90",94.63
2,0.5,2,60_90,92.26950629064197,"60, 90",92.27
2,0.5,3,60_90,97.00292421483879,"60, 90",97.00
2,0.5,4,60_90,92.66292050240129,"60, 90",92.66
2,0.5,5,60_90,97.39909887754068,"60, 90",97.40
2,1.0,1,60_90,89.71409287370186,"60, 90",89.71
2,1.0,2,60_90,86.37075073248663,"60, 90",86.37
2,1.0,3,60_90,92.46619885320735_70.88835178800615,"60, 90","92.47, 70.89"
2,1.0,4,60_90,90.3036690531078,"60, 90",90.30
2,1.0,5,60_90,91.0898314427182,"60, 90",91.09
2,3.0,1,60_90,62.018702014293076_90.30366905311026,"60, 90","62.02, 90.30"
2,3.0,2,60_90,89.32102912167538,"60, 90",89.32
2,3.0,3,60_90,90.36917836052996_63.4191634010459,"60, 90","90.37, 63.42"
2,3.0,4,60_90,88.33818940814427,"60, 90",88.34
2,3.0,5,60_90,89.51756383588982,"60, 90",89.52
2,5.0,1,60_90,64.99078624236311,"60, 90",64.99
2,5.0,2,60_90,89.55687002355474,"60, 90",89.56
2,5.0,3,60_90,88.92793341043665,"60, 90",88.93
2,5.0,4,60_90,90.10714317013668_65.38051366631197,"60, 90","90.11, 65.38"
2,5.0,5,60_90,65.03415000817137_90.02853329937923,"60, 90","65.03, 90.03"
2,0.5,1,90_120,85.97682286264042,"90, 120",85.98
2,0.5,2,90_120,132.65482391753935,"90, 120",132.65
2,0.5,3,90_120,117.70504471015451,"90, 120",117.71
2,0.5,4,90_120,128.01298156887592,"90, 120",128.01
2,0.5,5,90_120,138.26055235005362,"90, 120",138.26
2,1.0,1,90_120,121.31883684995248,"90, 120",121.32
2,1.0,2,90_120,89.71409287370186,"90, 120",89.71
2,1.0,3,90_120,94.04098290124577,"90, 120",94.04
2,1.0,4,90_120,117.48329634513408,"90, 120",117.48
2,1.0,5,90_120,87.35486026188809_115.94320543303616,"90, 120","87.35, 115.94"
2,3.0,1,90_120,89.51756383588982,"90, 120",89.52
2,3.0,2,90_120,89.97612675784777_115.21693199854379,"90, 120","89.98, 115.22"
2,3.0,3,90_120,115.43435268156323_89.0589700078757,"90, 120","115.43, 89.06"
2,3.0,4,90_120,89.0589700078757_114.3510764000012,"90, 120","89.06, 114.35"
2,3.0,5,90_120,87.87938104246392_116.08899450304658,"90, 120","87.88, 116.09"
2,5.0,1,90_120,90.42158614984183_111.94287579372916,"90, 120","90.42, 111.94"
2,5.0,2,90_120,90.06783821879573_112.2822800242491,"90, 120","90.07, 112.28"
2,5.0,3,90_120,89.67478740924246,"90, 120",89.67
2,5.0,4,90_120,89.94992348233252_112.2398096988656,"90, 120","89.95, 112.24"
2,5.0,5,90_120,89.98922839339042_112.19735224226733,"90, 120","89.99, 112.20"
2,0.5,1,90_150,138.85440275416272,"90, 150",138.85
2,0.5,2,90_150,142.5797588082841,"90, 150",142.58
2,0.5,3,90_150,145.94495866238606,"90, 150",145.94
2,0.5,4,90_150,89.12448641786754,"90, 150",89.12
2,0.5,5,90_150,141.93762058961008,"90, 150",141.94
2,1.0,1,90_150,144.56561459437273_90.89327738999634,"90, 150","144.57, 90.89"
2,1.0,2,90_150,88.14157202030046,"90, 150",88.14
2,1.0,3,90_150,89.51756383588732_146.65334247999846,"90, 150","89.52, 146.65"
2,1.0,4,90_150,91.48298034893662,"90, 150",91.48
2,1.0,5,90_150,88.33818940814172,"90, 150",88.34
2,3.0,1,90_150,142.25752751708578_93.77833874709299,"90, 150","142.26, 93.78"
2,3.0,2,90_150,89.91061854770881_143.12214534366862,"90, 150","89.91, 143.12"
2,3.0,3,90_150,89.0589700078757_141.51459146020892,"90, 150","89.06, 141.51"
2,3.0,4,90_150,92.9908608928402_142.25752751708578,"90, 150","92.99, 142.26"
2,3.0,5,90_150,88.6658427043473_141.51459146020892,"90, 150","88.67, 141.51"
2,5.0,1,90_150,89.94992348233252_136.12040415287106,"90, 150","89.95, 136.12"
2,5.0,2,90_150,90.18575324257992,"90, 150",90.19
2,5.0,3,90_150,89.87131357102234_136.23393149653947,"90, 150","89.87, 136.23"
2,5.0,4,90_150,89.94992348233252_136.2907833004396,"90, 150","89.95, 136.29"
2,5.0,5,90_150,90.02853329937923,"90, 150",90.03
3,0.5,1,0_30_120,46.01898329128448,"0, 30, 120",46.02
3,0.5,2,0_30_120,75.61004931616745,"0, 30, 120",75.61
3,0.5,3,0_30_120,36.46886244861424,"0, 30, 120",36.47
3,0.5,4,0_30_120,122.70951083904926,"0, 30, 120",122.71
3,0.5,5,0_30_120,48.165594529162064,"0, 30, 120",48.17
3,1.0,1,0_30_120,31.54823410719444,"0, 30, 120",31.55
3,1.0,2,0_30_120,110.80325072684059,"0, 30, 120",110.80
3,1.0,3,0_30_120,117.48329634513408,"0, 30, 120",117.48
3,1.0,4,0_30_120,35.12487514169619,"0, 30, 120",35.12
3,1.0,5,0_30_120,37.44946127967915,"0, 30, 120",37.45
3,3.0,1,0_30_120,114.63902564490324,"0, 30, 120",114.64
3,3.0,2,0_30_120,37.7714799936673,"0, 30, 120",37.77
3,3.0,3,0_30_120,7.885868193330011_115.79759661491855,"0, 30, 120","7.89, 115.80"
3,3.0,4,0_30_120,35.124875141704045,"0, 30, 120",35.12
3,3.0,5,0_30_120,114.56697642766733_34.89651583176198,"0, 30, 120","114.57, 34.90"
3,5.0,1,0_30_120,10.93168238346481,"0, 30, 120",10.93
3,5.0,2,0_30_120,8.349778164378215,"0, 30, 120",8.35
3,5.0,3,0_30_120,9.370543221221926,"0, 30, 120",9.37
3,5.0,4,0_30_120,111.77347780287519,"0, 30, 120",111.77
3,5.0,5,0_30_120,11.731830961703066,"0, 30, 120",11.73
3,0.5,1,0_60_150,163.50408867487081,"0, 60, 150",163.50
3,0.5,2,0_60_150,17.234525473424558,"0, 60, 150",17.23
3,0.5,3,0_60_150,149.63243551463995,"0, 60, 150",149.63
3,0.5,4,0_60_150,168.35584556698433,"0, 60, 150",168.36
3,0.5,5,0_60_150,151.22538072966702,"0, 60, 150",151.23
3,1.0,1,0_60_150,145.5955888969724,"0, 60, 150",145.60
3,1.0,2,0_60_150,42.93305974262059,"0, 60, 150",42.93
3,1.0,3,0_60_150,53.97841436214453,"0, 60, 150",53.98
3,1.0,4,0_60_150,57.7774007296139,"0, 60, 150",57.78
3,1.0,5,0_60_150,139.75864937428963,"0, 60, 150",139.76
3,3.0,1,0_60_150,46.652877948548245_14.607386342881197_141.61997867775796,"0, 60, 150","46.65, 14.61, 141.62"
3,3.0,2,0_60_150,141.61997867775796_60.44931290331843_22.447469483080745,"0, 60, 150","141.62, 60.45, 22.45"
3,3.0,3,0_60_150,62.24101261146835,"0, 60, 150",62.24
3,3.0,4,0_60_150,1.426690262624194_138.162248413931,"0, 60, 150","1.43, 138.16"
3,3.0,5,0_60_150,142.25752751708578,"0, 60, 150",142.26
3,5.0,1,0_60_150,13.696399772428325_137.55690877875128_66.28521795327737,"0, 60, 150","13.70, 137.56, 66.29"
3,5.0,2,0_60_150,11.338724633649022_180.0,"0, 60, 150","11.34, 180.00"
3,5.0,3,0_60_150,135.7248845454581_15.85419885066329,"0, 60, 150","135.72, 15.85"
3,5.0,4,0_60_150,135.89404791130636_64.29485481073372,"0, 60, 150","135.89, 64.29"
3,5.0,5,0_60_150,8.616223483127865,"0, 60, 150",8.62
3,0.5,1,0_90_180,48.165594529162064,"0, 90, 180",48.17
3,0.5,2,0_90_180,159.76136962234295,"0, 90, 180",159.76
3,0.5,3,0_90_180,147.375293982101,"0, 90, 180",147.38
3,0.5,4,0_90_180,10.722441386930043,"0, 90, 180",10.72
3,0.5,5,0_90_180,49.21215475369172,"0, 90, 180",49.21
3,1.0,1,0_90_180,88.92793341043412,"0, 90, 180",88.93
3,1.0,2,0_90_180,87.74826923500302,"0, 90, 180",87.75
3,1.0,3,0_90_180,112.07005673574952,"0, 90, 180",112.07
3,1.0,4,0_90_180,33.02004226396826,"0, 90, 180",33.02
3,1.0,5,0_90_180,87.551579186409,"0, 90, 180",87.55
3,3.0,1,0_90_180,14.345333000680462_161.54091479878724,"0, 90, 180","14.35, 161.54"
3,3.0,2,0_90_180,89.45205300941304_165.72653071548794,"0, 90, 180","89.45, 165.73"
3,3.0,3,0_90_180,88.6658427043473_180.0_19.715384052664707,"0, 90, 180","88.67, 180.00, 19.72"
3,3.0,4,0_90_180,90.69673385009561_164.4535175865364,"0, 90, 180","90.70, 164.45"
3,3.0,5,0_90_180,16.786679700005827_89.25551588905961_180.0,"0, 90, 180","16.79, 89.26, 180.00"
3,5.0,1,0_90_180,88.02359122664414,"0, 90, 180",88.02
3,5.0,2,0_90_180,180.0_88.14157202030302,"0, 90, 180","180.00, 88.14"
3,5.0,3,0_90_180,1.4266902626236833,"0, 90, 180",1.43
3,5.0,4,0_90_180,87.66959653151392_180.0,"0, 90, 180","87.67, 180.00"
3,5.0,5,0_90_180,91.01120841194613_55.6615707682744,"0, 90, 180","91.01, 55.66"
3,0.5,1,30_120_180,31.54823410719444,"30, 120, 180",31.55
3,0.5,2,30_120_180,130.5521581048013,"30, 120, 180",130.55
3,0.5,3,30_120_180,31.54823410719444,"30, 120, 180",31.55
3,0.5,4,30_120_180,105.42519268371932,"30, 120, 180",105.43
3,0.5,5,30_120_180,180.0,"30, 120, 180",180.00
3,1.0,1,30_120_180,33.73448742207842,"30, 120, 180",33.73
3,1.0,2,30_120_180,180.0,"30, 120, 180",180.00
3,1.0,3,30_120_180,129.27106544082332,"30, 120, 180",129.27
3,1.0,4,30_120_180,180.0,"30, 120, 180",180.00
3,1.0,5,30_120_180,158.120554314155_31.921861225325877,"30, 120, 180","158.12, 31.92"
3,3.0,1,30_120_180,37.34159582384722,"30, 120, 180",37.34
3,3.0,2,30_120_180,172.746240386664,"30, 120, 180",172.75
3,3.0,3,30_120_180,35.80233297057304_163.73638517655553,"30, 120, 180","35.80, 163.74"
3,3.0,4,30_120_180,35.57775908274115_180.0,"30, 120, 180","35.58, 180.00"
3,3.0,5,30_120_180,164.69983676152404,"30, 120, 180",164.70
3,5.0,1,30_120_180,112.2398096988656_166.54673166827592,"30, 120, 180","112.24, 166.55"
3,5.0,2,30_120_180,168.55221892774838,"30, 120, 180",168.55
3,5.0,3,30_120_180,112.19735224226733_180.0,"30, 120, 180","112.20, 180.00"
3,5.0,4,30_120_180,168.55221892774838,"30, 120, 180",168.55
3,5.0,5,30_120_180,68.07627181523772_112.32476325348294,"30, 120, 180","68.08, 112.32"
3,0.5,1,30_90_150,88.33818940814172,"30, 90, 150",88.34
3,0.5,2,30_90_150,42.6437519094315,"30, 90, 150",42.64
3,0.5,3,30_90_150,87.94493273734831,"30, 90, 150",87.94
3,0.5,4,30_90_150,32.29161761935207,"30, 90, 150",32.29
3,0.5,5,30_90_150,85.58270440698196,"30, 90, 150",85.58
3,1.0,1,30_90_150,145.5955888969724,"30, 90, 150",145.60
3,1.0,2,30_90_150,124.59834720242905,"30, 90, 150",124.60
3,1.0,3,30_90_150,86.37075073248663,"30, 90, 150",86.37
3,1.0,4,30_90_150,89.9106185477063,"30, 90, 150",89.91
3,1.0,5,30_90_150,90.69673385009315,"30, 90, 150",90.70
3,3.0,1,30_90_150,90.10714317013668_144.67876155908846,"30, 90, 150","90.11, 144.68"
3,3.0,2,30_90_150,141.0954550510953,"30, 90, 150",141.10
3,3.0,3,30_90_150,89.77960169127317,"30, 90, 150",89.78
3,3.0,4,30_90_150,88.20711346766353_141.30454478090252,"30, 90, 150","88.21, 141.30"
3,3.0,5,30_90_150,89.71409287370436_36.798218119955315,"30, 90, 150","89.71, 36.80"
3,5.0,1,30_90_150,135.95055025083408_90.10714317013668,"30, 90, 150","135.95, 90.11"
3,5.0,2,30_90_150,89.71409287370435_136.34769417772648,"30, 90, 150","89.71, 136.35"
3,5.0,3,30_90_150,136.57593326027964,"30, 90, 150",136.58
3,5.0,4,30_90_150,90.10714317013668_138.083740711671,"30, 90, 150","90.11, 138.08"
3,5.0,5,30_90_150,89.753398203615_41.410834817794914,"30, 90, 150","89.75, 41.41"
3,0.5,1,60_150_180,63.857830238327914,"60, 150, 180",63.86
3,0.5,2,60_150_180,49.21215475369172,"60, 150, 180",49.21
3,0.5,3,60_150_180,180.0,"60, 150, 180",180.00
3,0.5,4,60_150_180,54.70404533682928,"60, 150, 180",54.70
3,0.5,5,60_150_180,156.58923622922893,"60, 150, 180",156.59
3,1.0,1,60_150_180,160.92998009443698,"60, 150, 180",160.93
3,1.0,2,60_150_180,62.31501515922302,"60, 150, 180",62.32
3,1.0,3,60_150_180,159.20069761580893,"60, 150, 180",159.20
3,1.0,4,60_150_180,158.65411166949846,"60, 150, 180",158.65
3,1.0,5,60_150_180,150.41915331957412,"60, 150, 180",150.42
3,3.0,1,60_150_180,180.0_62.018702014293076,"60, 150, 180","180.00, 62.02"
3,3.0,2,60_150_180,141.61997867775796_61.9444967374417,"60, 150, 180","141.62, 61.94"
3,3.0,3,60_150_180,165.46320920623396,"60, 150, 180",165.46
3,3.0,4,60_150_180,62.24101261146835,"60, 150, 180",62.24
3,3.0,5,60_150_180,61.4981805848981_40.370078837783794_141.51459146020892,"60, 150, 180","61.50, 40.37, 141.51"
3,5.0,1,60_150_180,168.35584556698456,"60, 150, 180",168.36
3,5.0,2,60_150_180,170.0331311458776,"60, 150, 180",170.03
3,5.0,3,60_150_180,136.92010572402745_180.0,"60, 150, 180","136.92, 180.00"
3,5.0,4,60_150_180,63.72640463328661,"60, 150, 180",63.73
3,5.0,5,60_150_180,169.58874777983857,"60, 150, 180",169.59
3,0.5,1,60_90_120,50.242472994866446,"60, 90, 120",50.24
3,0.5,2,60_90_120,141.93762058961008,"60, 90, 120",141.94
3,0.5,3,60_90_120,89.9106185477063,"60, 90, 120",89.91
3,0.5,4,60_90_120,48.69097468479954,"60, 90, 120",48.69
3,0.5,5,60_90_120,89.51756383588732,"60, 90, 120",89.52
3,1.0,1,60_90_120,113.77712675420918_89.12448641786754,"60, 90, 120","113.78, 89.12"
3,1.0,2,60_90_120,88.14157202030046_111.85815168462335,"60, 90, 120","88.14, 111.86"
3,1.0,3,60_90_120,57.311595823708366,"60, 90, 120",57.31
3,1.0,4,60_90_120,91.48298034893662,"60, 90, 120",91.48
3,1.0,5,60_90_120,93.84399211542224,"60, 90, 120",93.84
3,3.0,1,60_90_120,88.92793341043665_114.92764017523984_62.97880963475946,"60, 90, 120","88.93, 114.93, 62.98"
3,3.0,2,60_90_120,114.42300198962465_89.0589700078757,"60, 90, 120","114.42, 89.06"
3,3.0,3,60_90_120,91.08983144272065_116.23496544345772,"60, 90, 120","91.09, 116.23"
3,3.0,4,60_90_120,114.3510764000012_61.42361162462985,"60, 90, 120","114.35, 61.42"
3,3.0,5,60_90_120,113.92037417878093_89.45205300941304,"60, 90, 120","113.92, 89.45"
